Postcode,Latitude,Longitude
RG46QD,51.481129,-0.951502
RG46QE,51.481094,-0.950432
RG46QF,51.480845,-0.95099
RG46QG,51.481194,-0.952739
RG46QH,51.481685,-0.951374
RG46QJ,51.482082,-0.951495
RG46QL,51.483932,-0.955283
RG46QN,51.484954,-0.956916
RG46QP,51.483617,-0.961296
RG46QR,51.483156,-0.96109
RG46QS,51.484501,-0.953528
RG46QT,51.480832,-0.946454
RG46QW,51.484175,-0.957294
RG46QX,51.482268,-0.946148
RG46QZ,51.481889,-0.948994
RG46RA,51.482435,-0.947757
RG46RB,51.482915,-0.94717
RG46RD,51.483026,-0.946462
RG46RE,51.481603,-0.948222
RG46RF,51.481885,-0.947611
RG46RG,51.481513,-0.94618
RG46RH,51.483905,-0.948285
RG46RJ,51.483532,-0.946767
RG46RL,51.483122,-0.948202
RG46RN,51.482746,-0.950385
RG46RP,51.485267,-0.950552
RG46RQ,51.481835,-0.947022
RG46RR,51.48344,-0.959572
RG46RS,51.483719,-0.958644
RG46RT,51.484675,-0.957974
RG46RU,51.485548,-0.959049
RG46RW,51.482307,-0.949474
RG46RX,51.484638,-0.958839
RG46RY,51.485111,-0.960412
RG46RZ,51.483014,-0.960215
RG46SA,51.484942,-0.959667
RG46SB,51.483912,-0.960123
RG46SD,51.483734,-0.960357
RG46SE,51.48433,-0.960588
RG46SF,51.482818,-0.952135
RG46SG,51.484792,-0.949877
RG46SH,51.484129,-0.950123
RG46SJ,51.483448,-0.952472
RG46SL,51.483211,-0.952059
RG46SN,51.483665,-0.950609
RG46SP,51.484195,-0.952555
RG46SQ,51.485043,-0.951859
RG46SR,51.484021,-0.949189
RG46SS,51.484482,-0.94843
RG46ST,51.46937,-0.913125
RG46SU,51.470889,-0.918018
RG46SW,51.48329,-0.949825
RG46SX,51.464679,-0.917282
RG46SY,51.462264,-0.913975
RG46SZ,51.46467,-0.9097
RG46TA,51.464063,-0.912148
RG46TB,51.468396,-0.904256
RG46TD,51.470976,-0.895407
RG46TE,51.466272,-0.906898
RG46TG,51.469005,-0.903032
RG46TH,51.472928,-0.904234
RG46TJ,51.473722,-0.903389
RG46TL,51.472993,-0.906215
RG46TN,51.477567,-0.918681
RG46TP,51.478733,-0.923069
RG46TQ,51.468302,-0.901883
RG46TR,51.476821,-0.918713
RG46TS,51.477019,-0.917758
RG46TT,51.477541,-0.921749
RG46TU,51.479897,-0.923488
RG46TW,51.475598,-0.915804
RG46TX,51.479923,-0.926339
RG46TY,51.47592,-0.915595
RG46TZ,51.480444,-0.923374
RG46UA,51.482466,-0.945207
RG46UH,51.472531,-0.910689
RG46UL,51.472699,-0.910546
RG46UN,51.472833,-0.909477
RG46UP,51.473399,-0.911422
RG46UR,51.474518,-0.910848
RG46US,51.467796,-0.919084
RG46UT,51.475256,-0.912832
RG46UU,51.474184,-0.90957
RG46UX,51.47393,-0.908424
RG46XA,51.474067,-0.908785
RG46XB,51.463778,-0.917207
RG46XD,51.469957,-0.906647
RG46XE,51.471549,-0.907809
RG46XF,51.469014,-0.90784
RG46XG,51.46883,-0.906314
RG46XH,51.469967,-0.903988
RG46XJ,51.470551,-0.902966
RG46XL,51.470361,-0.90477
RG46XN,51.471415,-0.905926
RG46XP,51.483899,-0.94755
RG46XQ,51.468974,-0.904516
RG46XR,51.483419,-0.948181
RG46XS,51.474428,-0.908906
RG46YT,51.431561,-0.971252
RG47AA,51.467647,-0.977402
RG47AD,51.467565,-0.978504
RG47AG,51.467954,-0.978855
RG47AH,51.467456,-0.978478
RG47AJ,51.468332,-0.978876
RG47AL,51.47038,-0.981753
RG47AN,51.471259,-0.981238
RG47AQ,51.469494,-0.980146
RG47AS,51.470591,-0.984325
RG47AU,51.477878,-0.97646
RG47AW,51.474803,-0.983699
RG47AX,51.471041,-0.983264
RG47AY,51.472642,-0.984395
RG47AZ,51.470741,-0.982897
RG47BA,51.472072,-0.986006
RG47BB,51.473378,-0.988439
RG47BD,51.474026,-0.987402
RG47BE,51.472399,-0.98846
RG47BG,51.473355,-0.986726
RG47BH,51.473571,-0.984763
RG47BJ,51.473784,-0.983362
RG47BL,51.473432,-0.983225
RG47BN,51.474126,-0.981324
RG47BP,51.474551,-0.9868
RG47BQ,51.473045,-0.986258
RG47BS,51.474619,-0.986352
RG47BT,51.474886,-0.984921
RG47BU,51.474782,-0.985398
RG47BX,51.477283,-0.994933
RG47BY,51.47745,-0.981005
RG47DA,51.469446,-0.984998
RG47DD,51.469712,-0.983495
RG47DF,51.480707,-0.984273
RG47DG,51.469709,-0.986288
RG47DH,51.470978,-0.987455
RG47DJ,51.471049,-0.984257
RG47DL,51.472973,-0.989412
RG47DN,51.469841,-0.982787
RG47DP,51.475408,-0.991259
RG47DQ,51.47302,-0.991715
RG47DR,51.475195,-0.99053
RG47DS,51.4737,-0.993414
RG47DT,51.472842,-0.996168
RG47DU,51.473955,-0.99803
RG47DX,51.474168,-1.001884
RG47DY,51.474202,-1.002718
RG47DZ,51.477936,-0.997476
RG47EA,51.47601,-0.998546
RG47EB,51.473365,-1.00049
RG47ED,51.471526,-0.994743
RG47EE,51.47967,-1.012434
RG47EF,51.471975,-0.996734
RG47EG,51.471253,-0.991121
RG47EH,51.473229,-0.997196
RG47EJ,51.472134,-0.993261
RG47EL,51.472633,-0.994819
RG47EN,51.471595,-0.99012
RG47EP,51.470868,-0.992382
RG47EQ,51.468153,-0.974655
RG47ER,51.477607,-0.996092
RG47EX,51.474956,-0.988865
RG47EY,51.475989,-0.989807
RG47EZ,51.477255,-0.9907
RG47HA,51.477623,-0.992385
RG47HB,51.476299,-0.988245
RG47HD,51.478374,-0.992173
RG47HE,51.478573,-0.993335
RG47HG,51.479856,-0.991924
RG47HH,51.479013,-0.990157
RG47HJ,51.479515,-0.994164
RG47HL,51.480994,-0.994693
RG47HN,51.47798,-0.990044
RG47HP,51.482799,-0.995445
RG47HR,51.482467,-0.993437
RG47HS,51.481137,-0.993273
RG47HT,51.481636,-0.991928
RG47HW,51.478405,-0.9885
RG47HZ,51.485464,-0.993731
RG47JA,51.481223,-0.990944
RG47JB,51.479526,-0.988101
RG47JD,51.479458,-0.987498
RG47JE,51.481326,-0.989314
RG47JF,51.482923,-0.99105
RG47JG,51.481317,-0.988263
RG47JH,51.485167,-0.992686
RG47JJ,51.484204,-0.993571
RG47JL,51.484387,-0.995022
RG47JN,51.48404,-0.997521
RG47JP,51.482474,-0.997354
RG47JQ,51.480626,-0.987429
RG47JR,51.479817,-0.997873
RG47JS,51.481275,-0.995997
RG47JT,51.479709,-0.986355
RG47JU,51.479953,-0.997034
RG47JW,51.482449,-0.996576
RG47JX,51.480901,-0.999519
RG47JY,51.482507,-1.002264
RG47JZ,51.476842,-0.99284
RG47LB,51.477863,-0.995439
RG47LD,51.478099,-0.994641
RG47LE,51.479377,-0.995837
RG47LG,51.478422,-0.994606
RG47LH,51.476654,-0.993968
RG47LJ,51.480478,-0.990082
RG47LR,51.47292,-0.980156
RG47LS,51.471722,-0.979894
RG47LU,51.472933,-0.979551
RG47LX,51.474784,-0.979423
RG47LY,51.47477,-0.979927
RG47LZ,51.475735,-0.980165
RG47NA,51.475756,-0.979545
RG47NB,51.477794,-0.981285
RG47ND,51.480514,-0.984882
RG47NE,51.48235,-0.987088
RG47NF,51.483575,-0.988372
RG47NG,51.484709,-0.989614
RG47NH,51.480424,-0.985864
RG47NJ,51.482084,-0.987598
RG47NL,51.482295,-0.989106
RG47NN,51.483463,-0.989022
RG47NP,51.483771,-0.990312
RG47NQ,51.47756,-0.982284
RG47NR,51.483865,-0.992873
RG47NS,51.483541,-0.992837
RG47NT,51.482874,-0.992679
RG47NU,51.48018,-0.986834
RG47NW,51.484563,-0.990366
RG47NX,51.477092,-0.983259
RG47NY,51.483159,-0.987157
RG47PA,51.468678,-0.977313
RG47PB,51.469519,-0.976834
RG47PD,51.469707,-0.978759
RG47PE,51.472588,-0.981257
RG47PF,51.474816,-0.983094
RG47PH,51.47602,-0.982016
RG47PJ,51.475967,-0.980802
RG47PL,51.476485,-0.98477
RG47PN,51.475966,-0.987114
RG47PP,51.478707,-0.984879
RG47PQ,51.471599,-0.982273
RG47PR,51.477417,-0.988594
RG47PS,51.479132,-0.986224
RG47PT,51.476754,-0.984707
RG47PU,51.47708,-0.983908
RG47PW,51.475527,-0.988348
RG47PX,51.479393,-0.985253
RG47QA,51.479504,-0.978281
RG47QB,51.477501,-0.979621
RG47QD,51.477741,-0.979271
RG47QE,51.478417,-0.980537
RG47QF,51.468098,-0.974692
RG47QG,51.478341,-0.978969
RG47QH,51.478728,-0.976988
RG47QJ,51.478777,-0.978484
RG47QL,51.477899,-0.977827
RG47QN,51.478889,-0.977949
RG47QP,51.477912,-0.977193
RG47QR,51.477491,-0.978455
RG47QS,51.476847,-0.976828
RG47QT,51.475193,-0.974792
RG47QU,51.473104,-0.974407
RG47QW,51.47685,-0.976094
RG47QX,51.475106,-0.974088
RG47QY,51.474105,-0.974787
RG47RA,51.472893,-0.975002
RG47RB,51.472272,-0.975908
RG47RD,51.476386,-0.977501
RG47RE,51.469313,-0.980999
RG47RG,51.469235,-0.984499
RG47RH,51.47766,-0.991699
RG47RL,51.475091,-0.98159
RG47RN,51.475776,-0.977673
RG47RP,51.474439,-0.97802
RG47RQ,51.471332,-0.976462
RG47RR,51.474671,-0.977576
RG47RS,51.472482,-0.977329
RG47RT,51.472836,-0.977782
RG47RU,51.470793,-0.97957
RG47RW,51.469304,-0.984138
RG47RY,51.470612,-0.977385
RG47RZ,51.469182,-0.975258
RG47SA,51.470474,-0.976006
RG47SB,51.470105,-0.974978
RG47SD,51.471219,-0.975874
RG47SE,51.468632,-0.976191
RG47SH,51.468461,-0.975043
RG47SN,51.467872,-0.976611
RG47SS,51.470982,-0.973389
RG47ST,51.471668,-0.974784
RG47SU,51.469612,-0.974039
RG47SX,51.468629,-0.974544
RG47SY,51.468496,-0.974006
RG47SZ,51.471639,-0.975519
RG47TD,51.471295,-0.989824
RG47TF,51.468705,-0.984525
RG47TG,51.46963,-0.989616
RG47TH,51.468794,-0.987604
RG47TJ,51.47067,-0.988268
RG47TL,51.476573,-1.024769
RG47TN,51.476724,-1.023349
RG47TP,51.4862,-1.035351
RG47TQ,51.470419,-0.995573
RG47TR,51.4848,-1.035626
RG47TS,51.486304,-1.035746
RG47TT,51.493415,-1.032419
RG47TU,51.494311,-1.034079
RG47TW,51.482322,-1.027204
RG47TX,51.494847,-1.027067
RG47TY,51.49059,-1.023413
RG47TZ,51.48416,-1.014664
RG47UA,51.493398,-1.017468
RG47UB,51.492106,-1.013298
RG47UD,51.489963,-0.998298
RG47UE,51.491398,-1.001018
RG47UF,51.490578,-1.001828
RG47UG,51.496366,-1.004433
RG47UH,51.498157,-1.008932
RG47UJ,51.498253,-1.009592
RG47UL,51.497506,-1.015947
RG47UN,51.499557,-1.017156
RG47UP,51.499859,-1.035323
RG47UR,51.507896,-1.034101
RG47UT,51.489113,-1.006181
RG47UW,51.501089,-1.02401
RG47XA,51.484401,-0.987259
RG47XB,51.48358,-0.98696
RG47XD,51.483575,-0.985275
RG47XE,51.482957,-0.98562
RG47XF,51.482505,-0.985357
RG47XG,51.480414,-0.98163
RG47XH,51.480237,-0.982959
RG47XJ,51.479468,-0.989522
RG47XL,51.482687,-0.986634
RG47XN,51.48167,-0.984439
RG47XQ,51.47962,-0.98231
RG47XR,51.479687,-0.980754
RG47XW,51.482161,-0.983953
RG47ZL,51.431561,-0.971252
RG48AA,51.46687,-0.976973
RG48AB,51.479729,-0.963947
RG48AE,51.467006,-0.976372
RG48AH,51.465703,-0.976458
RG48AL,51.465862,-0.976109
RG48AN,51.46708,-0.973462
RG48AP,51.484301,-0.966436
RG48AQ,51.483592,-0.967662
RG48AR,51.467794,-0.975951
RG48AT,51.467566,-0.976589
RG48AU,51.467762,-0.974132
RG48AW,51.482431,-0.967501
RG48AX,51.467322,-0.973177
RG48AY,51.467252,-0.973645
RG48AZ,51.467461,-0.975901
RG48BA,51.467389,-0.974851
RG48BB,51.466817,-0.975239
RG48BD,51.46581,-0.973203
RG48BE,51.465351,-0.974192
RG48BF,51.464958,-0.9704
RG48BG,51.464695,-0.95889
RG48BH,51.466963,-0.968311
RG48BJ,51.466583,-0.967009
RG48BL,51.466161,-0.966112
RG48BN,51.466372,-0.969398
RG48BQ,51.465164,-0.973375
RG48BS,51.46718,-0.971502
RG48BT,51.466992,-0.97165
RG48BU,51.466128,-0.968488
RG48BW,51.465068,-0.969577
RG48BX,51.464961,-0.972818
RG48BY,51.46634,-0.972125
RG48BZ,51.465005,-0.971709
RG48DA,51.466376,-0.971074
RG48DB,51.465935,-0.971026
RG48DD,51.465387,-0.969109
RG48DG,51.465416,-0.966273
RG48DH,51.464869,-0.96625
RG48DJ,51.464266,-0.966313
RG48DL,51.46458,-0.964247
RG48DN,51.464345,-0.964094
RG48DP,51.464377,-0.961468
RG48DQ,51.462876,-0.961738
RG48DS,51.46494,-0.964268
RG48DT,51.465165,-0.964263
RG48DU,51.464751,-0.962242
RG48DW,51.464266,-0.966313
RG48DX,51.465694,-0.965129
RG48DY,51.465471,-0.963306
RG48DZ,51.467646,-0.97653
RG48EA,51.465998,-0.964935
RG48EB,51.465802,-0.96314
RG48ED,51.465157,-0.961191
RG48EF,51.464115,-0.962458
RG48EG,51.465462,-0.960211
RG48EH,51.464286,-0.959431
RG48EJ,51.478026,-0.975895
RG48EL,51.464728,-0.960674
RG48EN,51.464225,-0.960671
RG48EP,51.464403,-0.959443
RG48EQ,51.466562,-0.97284
RG48ES,51.477916,-0.959044
RG48ET,51.464279,-0.968803
RG48EW,51.463548,-0.960456
RG48EX,51.463497,-0.95968
RG48EY,51.463813,-0.956808
RG48HH,51.467196,-0.970292
RG48HJ,51.468454,-0.970192
RG48HL,51.468504,-0.969788
RG48HN,51.46915,-0.972696
RG48HR,51.48466,-0.965391
RG48HU,51.467246,-0.972868
RG48HW,51.468839,-0.972012
RG48HX,51.466808,-0.973166
RG48HY,51.467682,-0.971332
RG48JA,51.468005,-0.971282
RG48JB,51.468325,-0.971628
RG48JG,51.467974,-0.972866
RG48JH,51.468659,-0.973009
RG48JJ,51.468539,-0.970694
RG48JL,51.468613,-0.971873
RG48JN,51.468929,-0.970837
RG48JP,51.47069,-0.969911
RG48JZ,51.473209,-0.967732
RG48LA,51.482678,-0.965998
RG48LB,51.483506,-0.979415
RG48LD,51.484465,-0.980042
RG48LE,51.483364,-0.980643
RG48LF,51.483912,-0.980645
RG48LH,51.482438,-0.971403
RG48LJ,51.482827,-0.967535
RG48LL,51.482967,-0.965084
RG48LN,51.483199,-0.969975
RG48LP,51.481461,-0.972822
RG48LQ,51.482799,-0.965433
RG48LR,51.481701,-0.975611
RG48LS,51.481444,-0.971829
RG48LT,51.478656,-0.970797
RG48LU,51.478967,-0.971173
RG48LW,51.481901,-0.971646
RG48LX,51.479655,-0.971898
RG48LY,51.478355,-0.969235
RG48LZ,51.485038,-0.979756
RG48NA,51.479087,-0.970744
RG48NB,51.480538,-0.972123
RG48ND,51.477236,-0.968563
RG48NE,51.477528,-0.970319
RG48NF,51.479058,-0.971551
RG48NG,51.475383,-0.966667
RG48NH,51.473707,-0.968389
RG48NJ,51.475742,-0.968717
RG48NL,51.474175,-0.970409
RG48NN,51.474575,-0.969939
RG48NQ,51.476205,-0.966115
RG48NR,51.472007,-0.969363
RG48NS,51.472564,-0.971352
RG48NT,51.48151,-0.974319
RG48NU,51.470841,-0.970628
RG48NW,51.474945,-0.965928
RG48NX,51.471662,-0.972035
RG48NY,51.478557,-0.972801
RG48NZ,51.47558,-0.965597
RG48PA,51.479384,-0.972855
RG48PE,51.482754,-0.978712
RG48PF,51.481676,-0.979888
RG48PH,51.480393,-0.979197
RG48PJ,51.477279,-0.972686
RG48PL,51.477137,-0.971911
RG48PN,51.477137,-0.974921
RG48PP,51.478019,-0.973044
RG48PQ,51.481368,-0.978642
RG48PR,51.478319,-0.974434
RG48PS,51.477899,-0.975445
RG48PU,51.474276,-0.971673
RG48PW,51.476912,-0.967784
RG48PX,51.474579,-0.972473
RG48PY,51.472955,-0.971775
RG48PZ,51.485618,-0.9762
RG48QA,51.477801,-0.968642
RG48QB,51.477894,-0.967963
RG48QD,51.482654,-0.973265
RG48QE,51.483748,-0.976242
RG48QF,51.483576,-0.97711
RG48QG,51.483399,-0.975429
RG48QH,51.484444,-0.976629
RG48QJ,51.484952,-0.977137
RG48QL,51.486013,-0.980995
RG48QN,51.485246,-0.976871
RG48QP,51.486449,-0.975576
RG48QQ,51.485041,-0.978071
RG48QR,51.486028,-0.97475
RG48QS,51.486419,-0.977305
RG48QT,51.486787,-0.977283
RG48QU,51.485409,-0.972878
RG48QW,51.487262,-0.977027
RG48QX,51.485133,-0.973172
RG48QY,51.484804,-0.973554
RG48QZ,51.484262,-0.971305
RG48RA,51.483584,-0.972861
RG48RB,51.482681,-0.972507
RG48RD,51.481787,-0.969935
RG48RE,51.481113,-0.971001
RG48RF,51.480507,-0.969575
RG48RG,51.481037,-0.968512
RG48RH,51.482301,-0.966107
RG48RJ,51.481816,-0.967126
RG48RL,51.480422,-0.966092
RG48RN,51.480007,-0.969024
RG48RP,51.479053,-0.9668
RG48RR,51.483843,-0.970594
RG48RT,51.477769,-0.967117
RG48RU,51.478233,-0.967697
RG48RW,51.484437,-0.96351
RG48RX,51.478674,-0.964634
RG48RY,51.478345,-0.966096
RG48RZ,51.47899,-0.964799
RG48SA,51.480477,-0.964161
RG48SB,51.481079,-0.965098
RG48SD,51.483267,-0.963478
RG48SE,51.484191,-0.964221
RG48SF,51.484112,-0.963445
RG48SG,51.486383,-0.966043
RG48SH,51.484228,-0.967432
RG48SJ,51.48549,-0.963659
RG48SL,51.486656,-0.965375
RG48SN,51.487572,-0.967313
RG48SP,51.488756,-0.967963
RG48SR,51.487007,-0.969544
RG48SS,51.487164,-0.968993
RG48ST,51.488675,-0.969002
RG48SU,51.489859,-0.969652
RG48SW,51.48664,-0.964597
RG48SX,51.489343,-0.966164
RG48SY,51.490378,-0.967336
RG48SZ,51.48478,-0.963761
RG48TA,51.489264,-0.967505
RG48TB,51.489306,-0.965084
RG48TD,51.481219,-0.963655
RG48TE,51.481801,-0.963411
RG48TG,51.491179,-0.961075
RG48TH,51.478258,-0.963376
RG48TJ,51.487459,-0.960546
RG48TL,51.477216,-0.964465
RG48TN,51.478164,-0.95862
RG48TP,51.476854,-0.967117
RG48TQ,51.485947,-0.961252
RG48TR,51.477906,-0.964277
RG48TS,51.480951,-0.962825
RG48TT,51.47735,-0.962417
RG48TU,51.481485,-0.962208
RG48TW,51.477972,-0.959302
RG48TY,51.481077,-0.961814
RG48TZ,51.480717,-0.958741
RG48UA,51.484446,-0.961565
RG48UB,51.484525,-0.962355
RG48UD,51.485778,-0.961693
RG48UE,51.488987,-0.958466
RG48UF,51.49084,-0.956609
RG48UG,51.489501,-0.958463
RG48UH,51.491723,-0.957813
RG48UJ,51.490076,-0.959608
RG48UL,51.491392,-0.956957
RG48UN,51.492924,-0.958362
RG48UP,51.492356,-0.957208
RG48UQ,51.483571,-0.963299
RG48UR,51.492474,-0.960274
RG48US,51.489022,-0.960367
RG48UT,51.492338,-0.959168
RG48UU,51.491698,-0.960003
RG48UW,51.486668,-0.961587
RG48UX,51.487687,-0.962024
RG48UY,51.488572,-0.961443
RG48UZ,51.490401,-0.961804
RG48XA,51.492895,-0.962151
RG48XB,51.491231,-0.963125
RG48XD,51.491394,-0.963015
RG48XE,51.490598,-0.963687
RG48XF,51.489802,-0.964238
RG48XG,51.488743,-0.962461
RG48XH,51.487943,-0.964539
RG48XJ,51.487172,-0.963707
RG48XL,51.491943,-0.963368
RG48XR,51.485907,-0.959948
RG48XU,51.483151,-0.962323
RG48XW,51.483061,-0.962296
RG48XY,51.483374,-0.962266
RG48XZ,51.431561,-0.971252
RG48ZN,51.431561,-0.971252
RG49AA,51.49634,-0.980448
RG49AB,51.491827,-0.979777
RG49AD,51.494538,-0.981373
RG49AE,51.494286,-0.981056
RG49AF,51.528934,-1.001509
RG49AG,51.496736,-0.979725
RG49AH,51.498006,-0.982131
RG49AJ,51.499685,-0.976605
RG49AL,51.500346,-0.975121
RG49AN,51.498564,-0.97699
RG49AP,51.505708,-0.986521
RG49AQ,51.51557,-1.009742
RG49AR,51.503105,-0.987377
RG49AS,51.507703,-0.99193
RG49AT,51.504294,-0.988368
RG49AU,51.507129,-0.992043
RG49AW,51.51645,-0.981274
RG49AX,51.509001,-0.994099
RG49AY,51.507371,-0.996202
RG49AZ,51.507039,-0.993083
RG49BA,51.505867,-0.995961
RG49BB,51.50925,-0.998221
RG49BD,51.514093,-1.010566
RG49BE,51.509938,-0.997688
RG49BG,51.513868,-1.009433
RG49BH,51.509638,-0.996311
RG49BJ,51.510606,-1.004122
RG49BL,51.510823,-1.004484
RG49BN,51.514034,-1.009682
RG49BP,51.516471,-1.005716
RG49BQ,51.517077,-0.984885
RG49BS,51.517264,-1.004597
RG49BT,51.515857,-1.008568
RG49BU,51.516614,-1.007759
RG49BW,51.489396,-0.994833
RG49BX,51.515958,-1.006721
RG49DA,51.515826,-1.007027
RG49DB,51.510861,-0.975268
RG49DD,51.510678,-0.974897
RG49DE,51.517554,-1.004064
RG49DF,51.511318,-0.97605
RG49DH,51.517847,-0.985854
RG49DJ,51.51579,-1.003857
RG49DL,51.518872,-1.003617
RG49DN,51.518714,-1.00383
RG49DP,51.516604,-1.002384
RG49DQ,51.51628,-0.989399
RG49DR,51.517565,-0.992721
RG49DS,51.516968,-1.002528
RG49DT,51.516161,-1.003157
RG49DU,51.516498,-0.988645
RG49DW,51.51678,-0.990008
RG49EA,51.493679,-0.9944
RG49EB,51.492688,-0.992802
RG49ED,51.490858,-0.992309
RG49EE,51.502299,-0.995875
RG49EF,51.516221,-0.977705
RG49EG,51.489983,-0.994366
RG49EH,51.490394,-0.993968
RG49EJ,51.491023,-0.993954
RG49EL,51.491741,-0.99378
RG49EN,51.493218,-0.994064
RG49EP,51.493584,-1.001129
RG49EQ,51.518295,-0.981212
RG49ER,51.493213,-0.9967
RG49ES,51.492748,-0.999816
RG49ET,51.492155,-1.001189
RG49EU,51.49315,-0.991458
RG49EW,51.492417,-0.994039
RG49EX,51.493531,-0.991516
RG49EY,51.494867,-0.987229
RG49EZ,51.511003,-0.982297
RG49FA,51.517756,-0.976108
RG49FB,51.479284,-0.934187
RG49FD,51.510553,-1.02241
RG49FE,51.509312,-0.979078
RG49HA,51.501275,-1.000442
RG49HB,51.502436,-1.000517
RG49HD,51.510321,-1.02392
RG49HE,51.508882,-1.019376
RG49HG,51.514,-1.030672
RG49HH,51.51472,-1.034058
RG49HJ,51.511423,-1.019169
RG49HL,51.511027,-1.023178
RG49HN,51.514571,-1.012862
RG49HP,51.514005,-1.023402
RG49HR,51.511121,-1.022599
RG49HS,51.517508,-1.012438
RG49HT,51.522284,-1.016875
RG49HU,51.529866,-1.009353
RG49HX,51.530203,-1.010217
RG49HY,51.531565,-1.018146
RG49JA,51.531349,-1.024623
RG49JB,51.541101,-1.013384
RG49JE,51.542041,-1.017228
RG49JF,51.541599,-1.013748
RG49JJ,51.504893,-0.969645
RG49JP,51.505767,-0.97085
RG49JR,51.511984,-0.981338
RG49JS,51.508959,-0.976988
RG49JT,51.510792,-0.980968
RG49JX,51.507519,-0.974801
RG49JY,51.506497,-0.970726
RG49LA,51.512581,-0.978953
RG49LB,51.51223,-0.978918
RG49LD,51.513849,-0.980957
RG49LE,51.513004,-0.978901
RG49LF,51.514756,-0.98918
RG49LG,51.511556,-0.978933
RG49LH,51.513951,-0.979225
RG49LJ,51.514239,-0.978997
RG49LL,51.514201,-0.988163
RG49LN,51.513452,-0.991212
RG49LP,51.514646,-0.986568
RG49LQ,51.516739,-0.987637
RG49LR,51.515535,-0.987794
RG49LS,51.517567,-0.985379
RG49LT,51.518502,-0.986719
RG49LU,51.517863,-0.986575
RG49LW,51.515361,-0.986356
RG49LX,51.517505,-0.988874
RG49LY,51.516197,-0.985315
RG49LZ,51.515872,-0.984068
RG49NA,51.51695,-0.984015
RG49NB,51.51891,-0.984952
RG49ND,51.514228,-0.978009
RG49NE,51.514539,-0.980769
RG49NG,51.513824,-0.97711
RG49NH,51.519955,-0.971741
RG49NJ,51.512088,-0.975981
RG49NL,51.515342,-0.97686
RG49NP,51.507162,-0.970026
RG49NR,51.500888,-0.961105
RG49NS,51.503269,-0.961593
RG49NT,51.515614,-0.977127
RG49NU,51.516311,-0.969517
RG49NX,51.516639,-0.975101
RG49NY,51.519613,-0.972434
RG49PA,51.519669,-0.969622
RG49PB,51.493216,-0.954518
RG49PE,51.49126,-0.956268
RG49PG,51.492834,-0.944205
RG49PH,51.49174,-0.946356
RG49PJ,51.492791,-0.943442
RG49PL,51.495626,-0.93979
RG49PN,51.495301,-0.938365
RG49PP,51.491028,-0.938413
RG49PQ,51.494263,-0.944143
RG49PR,51.489708,-0.937665
RG49PS,51.488712,-0.945783
RG49PT,51.491038,-0.946536
RG49PU,51.487217,-0.945515
RG49PW,51.496085,-0.940831
RG49PX,51.488035,-0.946591
RG49PY,51.487956,-0.944528
RG49QA,51.482121,-0.942689
RG49QD,51.489598,-0.939396
RG49QE,51.488024,-0.937373
RG49QF,51.479425,-0.936905
RG49QG,51.489498,-0.935337
RG49QH,51.490165,-0.935273
RG49QJ,51.488487,-0.936594
RG49QL,51.487283,-0.93693
RG49QN,51.480576,-0.935856
RG49QP,51.478948,-0.933849
RG49QR,51.480599,-0.931449
RG49QS,51.479921,-0.93425
RG49QT,51.479711,-0.936818
RG49QU,51.479014,-0.934328
RG49QX,51.479046,-0.934682
RG49QY,51.479191,-0.934895
RG49RA,51.466191,-0.939041
RG49RB,51.483905,-0.927431
RG49RD,51.478085,-0.93206
RG49RE,51.517563,-0.976925
RG49RF,51.510235,-0.973861
RG49RG,51.509342,-0.975611
RG49RH,51.515507,-0.980401
RG49RJ,51.515415,-0.979121
RG49RL,51.515855,-0.980733
RG49RN,51.517554,-0.975859
RG49RP,51.517463,-0.976783
RG49RR,51.519199,-0.976874
RG49RS,51.52081,-0.976688
RG49RT,51.521304,-0.976913
RG49RU,51.520241,-0.977788
RG49RX,51.520046,-0.978138
RG49RY,51.520526,-0.977464
RG49SA,51.52,-0.975847
RG49SH,51.513567,-0.986829
RG49SJ,51.516638,-0.981883
RG49SL,51.516938,-0.982265
RG49SN,51.516263,-0.983497
RG49SP,51.518489,-0.980018
RG49SQ,51.516644,-0.980837
RG49SR,51.517955,-0.977493
RG49SS,51.520018,-0.978974
RG49SU,51.519698,-0.9794
RG49SW,51.515603,-0.982114
RG49SY,51.519235,-0.979914
RG49SZ,51.519917,-0.979769
RG49TA,51.51962,-0.981471
RG49TB,51.521004,-0.983795
RG49TD,51.519577,-0.984902
RG49TE,51.51988,-0.984578
RG49TF,51.519315,-0.980907
RG49TG,51.521991,-0.985618
RG49TH,51.522139,-0.985111
RG49TJ,51.52143,-0.984261
RG49TL,51.518615,-0.985146
RG49TS,51.520177,-0.98279
RG401AA,51.410738,-0.835078
RG401AB,51.411198,-0.836098
RG401AH,51.410958,-0.835461
RG401AJ,51.411388,-0.834444
RG401AL,51.410139,-0.834461
RG401AN,51.40994,-0.833474
RG401AP,51.409852,-0.83372
RG401AR,51.41008,-0.833053
RG401AS,51.410231,-0.833826
RG401AT,51.410588,-0.833468
RG401AU,51.411514,-0.835332
RG401AW,51.416553,-0.838411
RG401AX,51.410828,-0.834185
RG401AY,51.410911,-0.834341
RG401AZ,51.411368,-0.83421
RG401BA,51.411077,-0.835674
RG401BB,51.411668,-0.833588
RG401BD,51.411761,-0.83754
RG401BF,51.414785,-0.809192
RG401BG,51.407856,-0.806882
